asn,ix_id,fac_id,name,state,city
19782,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
396841,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
27353,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
54039,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
11990,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
11142,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
62612,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
393853,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
395126,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
11946,503,1310,Netrality Chicago - 717 S Wells,IL,Chicago
13335,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
4134,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
20940,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
6762,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
9009,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
199524,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39120,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34224,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
16509,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8075,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
24940,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31042,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
6663,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
16276,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
57976,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31019,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
12956,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
25697,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
15830,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
47764,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
14061,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
15133,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
43350,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34524,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31200,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39184,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
6830,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
196925,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
35805,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
6939,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60134,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
9125,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
48011,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34569,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
50360,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
56630,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
41327,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
21497,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
48166,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
3223,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
15169,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
36236,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
21859,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
55256,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
54994,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
52468,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
46562,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
9498,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
138322,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
4229,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
49367,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
54113,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
52376,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
2906,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8220,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
10310,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
32934,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
57634,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
29030,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
43548,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
48584,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60784,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61437,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60230,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
9050,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8455,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
29049,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
208972,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
208287,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
12735,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60068,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8400,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
12577,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34577,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
6774,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39582,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
43205,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39180,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8953,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8866,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
43561,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
29084,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34971,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61461,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
398448,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
26506,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
6507,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
51185,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31287,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
267638,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
208898,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
205175,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
211826,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
41019,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
196695,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
206776,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
202513,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
41095,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60501,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
24482,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
25198,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60022,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34927,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
44901,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39405,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61135,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
41897,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
28329,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61844,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
266925,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
267056,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
268235,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
25206,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
16178,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
51426,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
25467,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8280,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
25549,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
20911,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
42431,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
197580,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34779,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
44814,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
198228,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
42,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60725,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
11081,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
3856,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
5394,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
29687,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
47771,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
29107,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
45007,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60447,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
6855,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39251,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
203917,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
203380,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
9070,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
29667,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
25374,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
20764,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
35654,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34772,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
211609,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
47402,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
57912,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39396,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31490,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34368,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
44306,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
44017,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
41624,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
42446,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60202,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
57463,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
41047,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31298,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
13004,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
42248,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
204281,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
44796,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39464,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
43380,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
48559,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
48452,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
198611,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
208389,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
43068,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
202129,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
47288,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
201811,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
32590,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
2603,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
47872,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
21415,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
50698,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
201225,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
32261,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61745,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61752,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
28658,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
271253,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
264479,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
264556,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
263444,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
27720,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
262427,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
262485,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61573,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
263903,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
263009,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
53180,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
211186,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
265175,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
52988,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
262428,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
211700,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
198412,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
61568,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
28202,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
28338,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
262355,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
28663,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
20956,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
262760,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
35717,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
8265,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
60268,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
59886,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
26415,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
210021,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
49176,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31293,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
212054,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
48602,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
3245,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
20530,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
42207,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
212175,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
39533,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
14840,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
25152,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
31080,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
205138,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
34428,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
24724,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
41427,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
13147,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
209702,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
267613,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
59829,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
20665,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
16344,566,1310,Netrality Chicago - 717 S Wells,IL,Chicago
394109,1357,1310,Netrality Chicago - 717 S Wells,IL,Chicago
212815,1357,1310,Netrality Chicago - 717 S Wells,IL,Chicago
13335,811,544,"SBA Edge, LLC",IL,Chicago
20940,811,544,"SBA Edge, LLC",IL,Chicago
199524,811,544,"SBA Edge, LLC",IL,Chicago
16509,811,544,"SBA Edge, LLC",IL,Chicago
8075,811,544,"SBA Edge, LLC",IL,Chicago
25697,811,544,"SBA Edge, LLC",IL,Chicago
6939,811,544,"SBA Edge, LLC",IL,Chicago
46261,811,544,"SBA Edge, LLC",IL,Chicago
15169,811,544,"SBA Edge, LLC",IL,Chicago
2734,811,544,"SBA Edge, LLC",IL,Chicago
4455,811,544,"SBA Edge, LLC",IL,Chicago
55256,811,544,"SBA Edge, LLC",IL,Chicago
14340,811,544,"SBA Edge, LLC",IL,Chicago
7843,811,544,"SBA Edge, LLC",IL,Chicago
20115,811,544,"SBA Edge, LLC",IL,Chicago
12083,811,544,"SBA Edge, LLC",IL,Chicago
47869,811,544,"SBA Edge, LLC",IL,Chicago
22995,811,544,"SBA Edge, LLC",IL,Chicago
20278,811,544,"SBA Edge, LLC",IL,Chicago
32899,811,544,"SBA Edge, LLC",IL,Chicago
397095,811,544,"SBA Edge, LLC",IL,Chicago
4556,811,544,"SBA Edge, LLC",IL,Chicago
53610,811,544,"SBA Edge, LLC",IL,Chicago
12243,811,544,"SBA Edge, LLC",IL,Chicago
399663,811,544,"SBA Edge, LLC",IL,Chicago
53597,811,544,"SBA Edge, LLC",IL,Chicago
2906,811,544,"SBA Edge, LLC",IL,Chicago
10310,811,544,"SBA Edge, LLC",IL,Chicago
32934,811,544,"SBA Edge, LLC",IL,Chicago
6507,811,544,"SBA Edge, LLC",IL,Chicago
58907,811,544,"SBA Edge, LLC",IL,Chicago
53828,811,544,"SBA Edge, LLC",IL,Chicago
7155,811,544,"SBA Edge, LLC",IL,Chicago
19151,811,544,"SBA Edge, LLC",IL,Chicago
42,811,544,"SBA Edge, LLC",IL,Chicago
15042,811,544,"SBA Edge, LLC",IL,Chicago
53264,811,544,"SBA Edge, LLC",IL,Chicago
31845,811,544,"SBA Edge, LLC",IL,Chicago
26554,811,544,"SBA Edge, LLC",IL,Chicago
36086,811,544,"SBA Edge, LLC",IL,Chicago
23367,811,544,"SBA Edge, LLC",IL,Chicago
14593,811,544,"SBA Edge, LLC",IL,Chicago
6473,811,544,"SBA Edge, LLC",IL,Chicago
394968,811,544,"SBA Edge, LLC",IL,Chicago
3856,811,544,"SBA Edge, LLC",IL,Chicago
134521,811,544,"SBA Edge, LLC",IL,Chicago
63399,811,544,"SBA Edge, LLC",IL,Chicago
30455,811,544,"SBA Edge, LLC",IL,Chicago
17210,811,544,"SBA Edge, LLC",IL,Chicago
393891,811,544,"SBA Edge, LLC",IL,Chicago
63014,811,544,"SBA Edge, LLC",IL,Chicago
32261,811,544,"SBA Edge, LLC",IL,Chicago
36001,811,544,"SBA Edge, LLC",IL,Chicago
2381,811,544,"SBA Edge, LLC",IL,Chicago
14333,811,544,"SBA Edge, LLC",IL,Chicago
63311,811,544,"SBA Edge, LLC",IL,Chicago
398868,811,544,"SBA Edge, LLC",IL,Chicago
19255,811,544,"SBA Edge, LLC",IL,Chicago
26415,811,544,"SBA Edge, LLC",IL,Chicago
112,811,544,"SBA Edge, LLC",IL,Chicago
11142,811,544,"SBA Edge, LLC",IL,Chicago
393853,811,544,"SBA Edge, LLC",IL,Chicago
32425,811,544,"SBA Edge, LLC",IL,Chicago
40165,811,544,"SBA Edge, LLC",IL,Chicago
40764,811,544,"SBA Edge, LLC",IL,Chicago
394109,1357,544,"SBA Edge, LLC",IL,Chicago
212815,1357,544,"SBA Edge, LLC",IL,Chicago
199524,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
36351,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
6939,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
1828,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
15169,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
29802,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
16591,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
32934,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
11758,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
36086,983,762,Digital Realty CHI (600-780 S Federal),IL,Chicago
